#SECOND, CPU_TMP, GPU_TMP, CPU_FRQ, MEM_USE, CPU_USE
0, 44.00, 45.70, 15.00, 3.85, 5.90 
1, 44.00, 45.20, 15.00, 3.85, 5.90 
2, 45.00, 46.70, 9.00, 3.85, 5.90 
3, 46.00, 46.70, 15.00, 3.85, 5.90 
4, 46.00, 46.70, 15.00, 3.85, 5.90 
5, 46.00, 46.70, 15.00, 3.85, 5.90 
6, 46.00, 46.20, 15.00, 3.85, 5.80 
7, 45.00, 46.20, 15.00, 3.85, 5.90 
8, 46.00, 46.20, 7.00, 3.85, 5.90 
9, 45.00, 46.20, 15.00, 3.85, 5.90 
10, 46.00, 46.20, 8.00, 3.85, 5.90 
11, 45.00, 45.20, 15.00, 3.85, 5.90 
12, 46.00, 45.70, 7.00, 3.85, 5.90 
13, 45.00, 45.70, 15.00, 3.85, 5.80 
14, 45.00, 45.70, 15.00, 3.85, 5.90 
15, 46.00, 46.20, 15.00, 3.85, 5.90 
16, 47.00, 45.70, 7.00, 3.85, 5.90 
17, 47.00, 46.20, 15.00, 3.85, 5.90 
18, 46.00, 46.20, 7.00, 3.85, 5.90 
19, 46.00, 46.70, 15.00, 3.85, 5.90 
20, 46.00, 46.20, 15.00, 3.85, 5.90 
21, 46.00, 46.70, 15.00, 3.85, 5.80 
22, 45.00, 46.20, 15.00, 3.85, 5.90 
23, 45.00, 45.70, 7.00, 3.85, 5.90 
24, 45.00, 47.20, 15.00, 3.85, 5.90 
25, 47.00, 45.70, 15.00, 3.85, 5.90 
26, 45.00, 46.70, 10.00, 3.85, 5.90 
27, 45.00, 45.70, 15.00, 3.85, 5.90 
28, 45.00, 46.70, 15.00, 3.85, 5.90 
29, 46.00, 46.70, 15.00, 3.85, 5.90 
30, 46.00, 46.70, 15.00, 3.85, 5.90 
31, 47.00, 46.70, 15.00, 3.85, 5.90 
32, 46.00, 45.70, 7.00, 3.85, 5.90 
33, 46.00, 46.70, 15.00, 3.85, 5.90 
34, 45.00, 47.20, 7.00, 3.85, 5.90 
35, 46.00, 46.20, 15.00, 3.85, 5.90 
36, 46.00, 46.20, 9.00, 3.85, 5.90 
37, 46.00, 46.70, 15.00, 3.85, 5.90 
38, 45.00, 46.70, 15.00, 3.85, 5.90 
39, 45.00, 47.20, 15.00, 3.85, 5.90 
40, 46.00, 45.70, 15.00, 3.85, 5.90 
41, 45.00, 45.70, 15.00, 3.85, 5.90 
42, 46.00, 46.20, 15.00, 3.85, 5.90 
43, 45.00, 46.20, 15.00, 3.85, 5.90 
44, 47.00, 47.70, 6.00, 3.85, 5.90 
45, 46.00, 46.20, 15.00, 3.85, 5.90 
46, 47.00, 47.20, 7.00, 3.85, 5.90 
47, 47.00, 47.20, 15.00, 3.85, 5.90 
48, 46.00, 46.20, 15.00, 3.85, 5.90 
49, 46.00, 47.20, 7.00, 3.85, 5.90 
50, 45.00, 45.70, 15.00, 3.85, 5.90 
51, 46.00, 46.20, 15.00, 3.85, 5.90 
52, 45.00, 47.70, 15.00, 3.85, 5.90 
53, 46.00, 46.70, 15.00, 3.85, 5.90 
54, 47.00, 44.80, 7.00, 3.85, 5.90 
55, 46.00, 46.20, 15.00, 3.85, 5.90 
56, 46.00, 46.20, 15.00, 3.85, 5.90 
57, 46.00, 46.20, 8.00, 3.85, 5.90 
58, 46.00, 47.20, 15.00, 3.85, 5.90 
59, 46.00, 47.20, 15.00, 3.85, 5.90 
60, 46.00, 46.20, 15.00, 3.85, 5.90 
61, 46.00, 46.70, 15.00, 3.85, 5.90 
62, 47.00, 46.70, 15.00, 3.85, 5.90 
63, 46.00, 46.70, 7.00, 3.85, 5.90 
64, 47.00, 46.20, 15.00, 3.85, 5.90 
65, 46.00, 47.20, 15.00, 3.85, 5.90 
66, 46.00, 47.20, 15.00, 3.85, 5.90 
67, 46.00, 46.70, 15.00, 3.85, 5.90 
68, 47.00, 46.20, 15.00, 3.85, 5.90 
69, 45.00, 46.70, 7.00, 3.85, 5.90 
70, 46.00, 46.70, 15.00, 3.85, 5.90 
71, 46.00, 46.70, 15.00, 3.85, 5.90 
72, 46.00, 45.70, 15.00, 3.85, 5.90 
73, 47.00, 47.20, 15.00, 3.85, 5.90 
74, 47.00, 46.70, 15.00, 3.85, 5.90 
75, 46.00, 46.70, 15.00, 3.85, 5.90 
76, 46.00, 46.20, 15.00, 3.85, 5.90 
77, 46.00, 45.70, 15.00, 3.85, 5.90 
78, 46.00, 46.70, 15.00, 3.85, 5.90 
79, 46.00, 46.20, 7.00, 3.85, 5.90 
80, 46.00, 46.70, 10.00, 3.85, 5.90 
81, 46.00, 46.70, 15.00, 3.85, 5.90 
82, 46.00, 47.70, 15.00, 3.85, 5.90 
83, 46.00, 46.20, 15.00, 3.85, 5.90 
84, 46.00, 46.20, 15.00, 3.85, 5.90 
85, 46.00, 47.20, 15.00, 3.85, 5.90 
86, 46.00, 46.20, 15.00, 3.85, 5.90 
87, 47.00, 46.20, 8.00, 3.85, 5.90 
88, 46.00, 46.70, 15.00, 3.85, 5.90 
89, 46.00, 47.20, 15.00, 3.85, 5.90 
90, 47.00, 47.70, 15.00, 3.85, 5.90 
91, 46.00, 47.20, 15.00, 3.85, 5.90 
92, 47.00, 47.20, 15.00, 3.85, 5.90 
93, 46.00, 46.70, 15.00, 3.85, 5.90 
94, 46.00, 47.20, 15.00, 3.85, 5.90 
95, 46.00, 47.20, 15.00, 3.85, 5.90 
96, 46.00, 46.70, 9.00, 3.85, 5.90 
97, 46.00, 47.20, 15.00, 3.85, 5.90 
98, 47.00, 46.70, 15.00, 3.85, 5.90 
99, 46.00, 45.70, 15.00, 3.85, 5.90 
100, 45.00, 45.70, 15.00, 3.85, 5.90 
101, 46.00, 47.20, 15.00, 3.85, 5.90 
102, 47.00, 47.20, 15.00, 3.85, 5.90 
103, 46.00, 46.70, 8.00, 3.85, 5.90 
104, 46.00, 47.20, 15.00, 3.85, 5.90 
105, 47.00, 47.20, 15.00, 3.85, 5.90 
106, 47.00, 47.20, 15.00, 3.85, 5.90 
107, 47.00, 46.70, 15.00, 3.85, 5.90 
108, 46.00, 46.20, 15.00, 3.85, 5.90 
109, 47.00, 47.20, 15.00, 3.85, 5.90 
110, 46.00, 47.20, 15.00, 3.85, 5.90 
111, 46.00, 46.70, 15.00, 3.85, 5.90 
112, 47.00, 46.20, 7.00, 3.85, 5.90 
113, 46.00, 46.20, 15.00, 3.85, 5.90 
114, 46.00, 46.20, 15.00, 3.85, 5.90 
115, 47.00, 46.70, 15.00, 3.85, 5.90 
116, 46.00, 47.20, 15.00, 3.85, 5.90 
117, 47.00, 47.20, 8.00, 3.85, 5.90 
118, 47.00, 46.70, 15.00, 3.85, 5.90 
119, 46.00, 46.70, 6.00, 3.85, 5.90 
120, 45.00, 46.20, 15.00, 3.85, 5.90 
121, 46.00, 48.20, 8.00, 3.85, 5.90 
122, 47.00, 47.20, 15.00, 3.85, 5.90 
123, 47.00, 47.20, 15.00, 3.85, 5.90 
124, 46.00, 47.20, 15.00, 3.85, 5.90 
125, 46.00, 46.70, 15.00, 3.85, 5.90 
126, 46.00, 45.70, 15.00, 3.85, 5.90 
127, 46.00, 46.70, 15.00, 3.85, 5.90 
128, 46.00, 47.20, 15.00, 3.85, 5.90 
129, 47.00, 47.20, 7.00, 3.85, 5.90 
130, 47.00, 47.20, 15.00, 3.85, 5.90 
131, 46.00, 47.70, 15.00, 3.85, 5.90 
132, 47.00, 46.70, 7.00, 3.85, 5.90 
133, 46.00, 46.70, 15.00, 3.85, 5.90 
134, 46.00, 46.20, 15.00, 3.85, 5.90 
135, 46.00, 46.20, 15.00, 3.85, 5.90 
136, 47.00, 47.20, 15.00, 3.85, 5.90 
137, 47.00, 47.20, 15.00, 3.85, 5.90 
138, 47.00, 47.70, 15.00, 3.85, 5.90 
139, 47.00, 46.70, 15.00, 3.85, 5.90 
140, 46.00, 46.70, 15.00, 3.85, 5.90 
141, 47.00, 47.20, 15.00, 3.85, 5.90 
142, 46.00, 46.70, 15.00, 3.85, 5.90 
143, 47.00, 46.20, 15.00, 3.85, 5.90 
144, 46.00, 47.20, 15.00, 3.85, 5.90 
145, 46.00, 47.20, 7.00, 3.85, 5.90 
146, 46.00, 46.70, 15.00, 3.85, 5.90 
147, 47.00, 46.20, 10.00, 3.85, 5.90 
148, 46.00, 47.20, 15.00, 3.85, 5.90 
149, 46.00, 47.20, 7.00, 3.85, 5.90 
150, 46.00, 47.70, 15.00, 3.85, 5.90 
151, 46.00, 47.20, 15.00, 3.85, 5.90 
152, 47.00, 46.70, 15.00, 3.85, 5.90 
153, 46.00, 46.70, 15.00, 3.85, 5.90 
154, 45.00, 47.70, 15.00, 3.85, 5.90 
155, 47.00, 47.70, 15.00, 3.85, 5.90 
156, 46.00, 47.20, 15.00, 3.85, 5.90 
157, 46.00, 47.20, 15.00, 3.85, 5.90 
158, 47.00, 47.20, 15.00, 3.85, 5.90 
159, 46.00, 47.20, 6.00, 3.85, 5.90 
160, 45.00, 47.20, 15.00, 3.85, 5.90 
161, 46.00, 47.70, 15.00, 3.85, 5.90 
162, 47.00, 46.20, 15.00, 3.85, 5.90 
163, 47.00, 47.70, 15.00, 3.85, 5.90 
164, 46.00, 47.20, 15.00, 3.85, 5.90 
165, 47.00, 46.70, 15.00, 3.85, 5.90 
166, 47.00, 46.70, 15.00, 3.85, 5.90 
167, 47.00, 46.70, 6.00, 3.85, 5.90 
168, 47.00, 46.70, 15.00, 3.85, 5.90 
169, 46.00, 47.20, 15.00, 3.85, 5.90 
170, 47.00, 47.20, 15.00, 3.85, 5.90 
171, 47.00, 46.70, 9.00, 3.85, 5.90 
172, 47.00, 47.20, 15.00, 3.85, 5.90 
173, 47.00, 46.70, 7.00, 3.85, 5.90 
174, 47.00, 47.20, 15.00, 3.85, 5.90 
175, 46.00, 46.70, 15.00, 3.85, 5.90 
176, 47.00, 46.70, 7.00, 3.85, 5.90 
177, 46.00, 47.70, 15.00, 3.85, 5.90 
178, 47.00, 47.20, 15.00, 3.85, 5.90 
179, 46.00, 46.20, 7.00, 3.85, 5.90 
180, 47.00, 47.20, 6.00, 3.85, 5.90 
181, 46.00, 45.70, 15.00, 3.85, 5.90 
182, 46.00, 47.20, 15.00, 3.85, 5.90 
183, 47.00, 48.20, 15.00, 3.85, 5.90 
184, 46.00, 46.70, 15.00, 3.85, 5.90 
185, 46.00, 46.70, 15.00, 3.85, 5.90 
186, 46.00, 46.20, 15.00, 3.85, 5.90 
187, 47.00, 46.70, 7.00, 3.85, 5.90 
188, 46.00, 48.20, 15.00, 3.85, 5.90 
189, 47.00, 47.20, 15.00, 3.85, 5.90 
190, 45.00, 47.20, 15.00, 3.85, 5.90 
191, 47.00, 47.70, 9.00, 3.85, 5.90 
192, 47.00, 46.70, 15.00, 3.85, 5.90 
193, 46.00, 47.70, 15.00, 3.85, 5.90 
194, 46.00, 46.20, 15.00, 3.85, 5.90 
195, 46.00, 47.20, 15.00, 3.85, 5.90 
196, 46.00, 46.20, 15.00, 3.85, 5.90 
197, 46.00, 46.70, 15.00, 3.85, 5.90 
198, 47.00, 47.70, 15.00, 3.85, 5.90 
199, 47.00, 47.20, 9.00, 3.85, 5.90 
200, 46.00, 47.70, 15.00, 3.85, 5.90 
201, 46.00, 47.20, 15.00, 3.85, 5.90 
202, 46.00, 46.20, 7.00, 3.85, 5.90 
203, 46.00, 47.20, 15.00, 3.85, 5.90 
204, 46.00, 46.70, 15.00, 3.85, 5.90 
205, 48.00, 48.20, 15.00, 3.85, 5.90 
206, 46.00, 46.70, 15.00, 3.85, 5.90 
207, 45.00, 48.20, 15.00, 3.85, 5.90 
208, 47.00, 46.70, 15.00, 3.85, 5.90 
209, 46.00, 47.20, 7.00, 3.85, 5.90 
210, 46.00, 46.20, 15.00, 3.85, 5.90 
211, 46.00, 46.70, 15.00, 3.85, 5.90 
212, 47.00, 47.20, 15.00, 3.85, 5.90 
213, 46.00, 48.20, 15.00, 3.85, 5.90 
214, 46.00, 47.20, 15.00, 3.85, 5.90 
215, 47.00, 47.20, 15.00, 3.85, 5.90 
216, 47.00, 47.70, 15.00, 3.85, 5.90 
217, 47.00, 47.20, 15.00, 3.85, 5.90 
218, 47.00, 47.70, 15.00, 3.85, 5.90 
219, 47.00, 47.20, 15.00, 3.85, 5.90 
220, 47.00, 46.70, 15.00, 3.85, 5.90 
221, 47.00, 47.70, 15.00, 3.85, 5.90 
222, 47.00, 47.70, 15.00, 3.85, 5.90 
223, 46.00, 47.20, 15.00, 3.85, 5.90 
224, 47.00, 47.20, 8.00, 3.85, 5.90 
225, 47.00, 47.20, 15.00, 3.85, 5.90 
226, 46.00, 46.70, 6.00, 3.85, 5.90 
227, 46.00, 46.70, 15.00, 3.85, 5.90 
228, 47.00, 47.70, 15.00, 3.85, 5.90 
229, 47.00, 46.20, 8.00, 3.85, 5.90 
230, 47.00, 46.20, 15.00, 3.85, 5.90 
231, 47.00, 47.70, 15.00, 3.85, 5.90 
232, 47.00, 47.70, 8.00, 3.85, 5.90 
233, 46.00, 46.70, 15.00, 3.85, 5.90 
234, 46.00, 47.20, 7.00, 3.85, 5.90 
235, 47.00, 47.20, 15.00, 3.85, 5.90 
236, 47.00, 47.70, 15.00, 3.85, 5.90 
237, 47.00, 47.20, 15.00, 3.85, 5.90 
238, 47.00, 46.70, 15.00, 3.85, 5.90 
239, 47.00, 47.70, 15.00, 3.85, 5.90 
240, 47.00, 47.20, 7.00, 3.85, 5.90 
241, 46.00, 46.70, 15.00, 3.85, 5.90 
242, 47.00, 47.70, 15.00, 3.85, 5.90 
243, 46.00, 47.20, 15.00, 3.85, 5.90 
244, 47.00, 47.70, 7.00, 3.85, 5.90 
245, 47.00, 47.70, 7.00, 3.85, 5.90 
246, 46.00, 47.20, 15.00, 3.85, 5.90 
247, 47.00, 47.20, 15.00, 3.85, 5.90 
248, 46.00, 47.70, 15.00, 3.85, 5.90 
249, 47.00, 47.20, 15.00, 3.85, 5.90 
250, 45.00, 46.20, 15.00, 3.85, 5.90 
251, 46.00, 47.70, 15.00, 3.85, 5.90 
252, 46.00, 47.70, 15.00, 3.85, 5.90 
253, 46.00, 47.70, 15.00, 3.85, 5.90 
254, 47.00, 47.70, 15.00, 3.85, 5.90 
255, 47.00, 48.20, 7.00, 3.85, 5.90 
256, 47.00, 47.20, 15.00, 3.85, 5.90 
257, 47.00, 46.70, 7.00, 3.85, 5.90 
258, 46.00, 46.70, 15.00, 3.85, 5.90 
259, 46.00, 47.70, 7.00, 3.85, 5.90 
260, 48.00, 48.20, 15.00, 3.85, 5.90 
261, 46.00, 46.70, 15.00, 3.85, 5.90 
262, 47.00, 47.20, 15.00, 3.85, 5.90 
263, 47.00, 46.70, 15.00, 3.85, 5.90 
264, 47.00, 47.20, 7.00, 3.85, 5.90 
265, 47.00, 47.70, 15.00, 3.85, 5.90 
266, 47.00, 47.20, 15.00, 3.85, 5.90 
267, 46.00, 46.70, 15.00, 3.85, 5.90 
268, 47.00, 47.20, 10.00, 3.85, 5.90 
269, 47.00, 47.70, 10.00, 3.85, 5.90 
270, 46.00, 48.20, 15.00, 3.85, 5.90 
271, 46.00, 46.70, 15.00, 3.85, 5.90 
272, 47.00, 47.20, 6.00, 3.85, 5.90 
273, 47.00, 46.70, 15.00, 3.85, 5.90 
274, 47.00, 47.20, 15.00, 3.85, 5.90 
275, 47.00, 47.70, 7.00, 3.85, 5.90 
276, 46.00, 46.70, 15.00, 3.85, 5.90 
277, 47.00, 47.70, 15.00, 3.85, 5.90 
278, 48.00, 47.20, 15.00, 3.85, 5.90 
279, 47.00, 47.70, 15.00, 3.85, 5.90 
280, 48.00, 47.70, 15.00, 3.85, 5.90 
281, 46.00, 48.20, 8.00, 3.85, 5.90 
282, 46.00, 47.20, 8.00, 3.85, 5.90 
283, 46.00, 47.70, 10.00, 3.85, 5.90 
284, 46.00, 46.70, 15.00, 3.85, 5.90 
285, 46.00, 47.20, 15.00, 3.85, 5.90 
286, 47.00, 46.70, 10.00, 3.85, 5.90 
287, 47.00, 48.20, 15.00, 3.86, 5.90 
288, 47.00, 47.70, 7.00, 3.86, 5.90 
289, 47.00, 46.70, 8.00, 3.86, 5.90 
290, 46.00, 46.20, 15.00, 3.86, 5.90 
291, 46.00, 47.20, 15.00, 3.86, 5.90 
292, 47.00, 47.20, 7.00, 3.86, 5.90 
293, 47.00, 46.70, 15.00, 3.86, 5.90 
294, 47.00, 47.20, 15.00, 3.86, 5.90 
295, 47.00, 47.20, 15.00, 3.86, 5.90 
296, 47.00, 46.70, 15.00, 3.86, 5.90 
297, 47.00, 48.20, 7.00, 3.86, 5.90 
298, 47.00, 48.70, 15.00, 3.86, 5.90 
299, 47.00, 48.20, 15.00, 3.86, 5.90 
300, 47.00, 47.70, 15.00, 3.86, 5.90 
301, 47.00, 48.20, 8.00, 3.86, 5.90 
302, 46.00, 47.20, 15.00, 3.86, 5.90 
303, 48.00, 47.70, 7.00, 3.86, 5.90 
304, 47.00, 47.70, 15.00, 3.86, 5.90 
305, 47.00, 47.20, 15.00, 3.86, 5.90 
306, 47.00, 47.70, 15.00, 3.86, 5.90 
307, 47.00, 46.20, 15.00, 3.86, 5.90 
308, 47.00, 47.70, 7.00, 3.86, 5.90 
309, 46.00, 48.20, 15.00, 3.86, 5.90 
310, 47.00, 47.20, 15.00, 3.86, 5.90 
311, 47.00, 48.70, 15.00, 3.86, 5.90 
312, 47.00, 47.70, 7.00, 3.86, 5.90 
313, 47.00, 47.20, 15.00, 3.86, 5.90 
314, 47.00, 48.20, 7.00, 3.86, 5.90 
315, 47.00, 47.70, 15.00, 3.86, 5.90 
316, 47.00, 48.20, 15.00, 3.86, 5.90 
317, 47.00, 47.70, 15.00, 3.86, 5.90 
318, 47.00, 47.70, 15.00, 3.86, 5.90 
319, 47.00, 46.70, 15.00, 3.86, 5.90 
320, 47.00, 46.20, 15.00, 3.86, 5.90 
321, 46.00, 47.70, 15.00, 3.86, 5.90 
322, 47.00, 47.20, 15.00, 3.86, 5.90 
323, 47.00, 46.70, 15.00, 3.86, 5.90 
324, 47.00, 47.20, 10.00, 3.86, 5.90 
325, 46.00, 46.70, 15.00, 3.86, 5.90 
326, 47.00, 47.70, 15.00, 3.86, 5.90 
327, 47.00, 46.70, 10.00, 3.86, 5.90 
328, 47.00, 46.70, 9.00, 3.86, 5.90 
329, 46.00, 47.20, 15.00, 3.86, 5.90 
330, 47.00, 45.70, 15.00, 3.86, 5.90 
331, 47.00, 48.20, 7.00, 3.86, 5.90 
332, 46.00, 47.20, 15.00, 3.86, 5.90 
333, 46.00, 48.20, 15.00, 3.86, 5.90 
334, 47.00, 47.20, 15.00, 3.86, 5.90 
335, 46.00, 47.20, 15.00, 3.86, 5.90 
336, 47.00, 47.20, 7.00, 3.86, 5.90 
337, 47.00, 47.70, 15.00, 3.86, 5.90 
338, 48.00, 46.20, 10.00, 3.86, 5.90 
339, 47.00, 47.70, 15.00, 3.86, 5.90 
340, 48.00, 48.20, 15.00, 3.86, 5.90 
341, 47.00, 47.70, 15.00, 3.86, 5.90 
342, 47.00, 47.20, 15.00, 3.86, 5.90 
343, 47.00, 47.70, 6.00, 3.86, 5.90 
344, 47.00, 47.20, 15.00, 3.86, 5.90 
345, 47.00, 46.70, 6.00, 3.86, 5.90 
346, 46.00, 47.70, 15.00, 3.86, 5.90 
347, 47.00, 48.20, 7.00, 3.86, 5.90 
348, 46.00, 47.70, 8.00, 3.86, 5.90 
349, 47.00, 47.20, 15.00, 3.86, 5.90 
350, 48.00, 46.20, 15.00, 3.86, 5.90 
351, 47.00, 48.20, 7.00, 3.86, 5.90 
352, 48.00, 47.20, 15.00, 3.86, 5.90 
353, 46.00, 47.20, 15.00, 3.86, 5.90 
354, 47.00, 46.70, 15.00, 3.86, 5.90 
355, 47.00, 47.20, 15.00, 3.86, 5.90 
356, 47.00, 47.70, 6.00, 3.86, 5.90 
357, 47.00, 46.70, 15.00, 3.86, 5.90 
358, 47.00, 47.70, 7.00, 3.86, 5.90 
359, 47.00, 47.20, 6.00, 3.86, 5.90 
360, 48.00, 48.70, 15.00, 3.86, 5.90 
361, 47.00, 46.70, 15.00, 3.86, 5.90 
362, 47.00, 48.20, 8.00, 3.86, 5.90 
363, 47.00, 46.70, 9.00, 3.86, 5.90 
364, 47.00, 47.20, 15.00, 3.86, 5.90 
365, 48.00, 46.70, 15.00, 3.86, 5.90 
366, 46.00, 47.70, 7.00, 3.86, 5.90 
367, 47.00, 47.70, 15.00, 3.86, 5.90 
368, 47.00, 47.70, 15.00, 3.86, 5.90 
369, 48.00, 48.70, 8.00, 3.86, 5.90 
370, 46.00, 47.70, 15.00, 3.86, 5.90 
371, 47.00, 46.70, 15.00, 3.86, 5.90 
372, 46.00, 46.70, 15.00, 3.86, 5.90 
373, 47.00, 47.70, 7.00, 3.86, 5.90 
374, 46.00, 47.70, 15.00, 3.86, 5.90 
375, 47.00, 47.70, 15.00, 3.86, 5.90 
376, 47.00, 48.20, 15.00, 3.86, 5.90 
377, 47.00, 48.20, 9.00, 3.86, 5.90 
378, 47.00, 47.70, 15.00, 3.86, 5.90 
379, 46.00, 46.20, 7.00, 3.86, 5.90 
380, 46.00, 47.70, 15.00, 3.86, 5.90 
381, 47.00, 46.70, 15.00, 3.86, 5.90 
382, 47.00, 46.70, 15.00, 3.86, 5.90 
383, 47.00, 48.20, 15.00, 3.86, 5.90 
384, 46.00, 47.70, 15.00, 3.86, 5.90 
385, 47.00, 47.70, 7.00, 3.86, 5.90 
386, 46.00, 46.70, 15.00, 3.86, 5.90 
387, 46.00, 47.70, 15.00, 3.86, 5.90 
388, 46.00, 47.70, 15.00, 3.86, 5.90 
389, 47.00, 46.70, 15.00, 3.86, 5.90 
390, 48.00, 48.20, 15.00, 3.86, 5.90 
391, 48.00, 48.20, 8.00, 3.86, 5.90 
392, 48.00, 47.20, 15.00, 3.86, 5.90 
393, 47.00, 47.20, 8.00, 3.86, 5.90 
394, 48.00, 47.70, 15.00, 3.86, 5.90 
395, 48.00, 46.20, 15.00, 3.86, 5.90 
396, 48.00, 47.70, 15.00, 3.86, 5.90 
397, 47.00, 48.70, 10.00, 3.86, 5.90 
398, 47.00, 47.70, 15.00, 3.86, 5.90 
399, 47.00, 47.20, 15.00, 3.86, 5.90 
400, 47.00, 47.70, 15.00, 3.86, 5.90 
401, 48.00, 48.20, 7.00, 3.86, 5.90 
402, 46.00, 47.20, 15.00, 3.86, 5.90 
403, 47.00, 47.70, 15.00, 3.86, 5.90 
404, 47.00, 46.70, 15.00, 3.86, 5.90 
405, 46.00, 48.20, 15.00, 3.86, 5.90 
406, 46.00, 46.70, 15.00, 3.86, 5.90 
407, 47.00, 47.20, 15.00, 3.86, 5.90 
408, 47.00, 47.70, 15.00, 3.86, 5.90 
409, 47.00, 46.70, 15.00, 3.86, 5.90 
410, 47.00, 48.20, 15.00, 3.86, 5.90 
411, 47.00, 47.70, 15.00, 3.86, 5.90 
412, 46.00, 47.20, 7.00, 3.86, 5.90 
413, 47.00, 47.20, 15.00, 3.86, 5.90 
414, 47.00, 48.20, 7.00, 3.86, 5.90 
415, 47.00, 47.20, 15.00, 3.86, 5.90 
416, 47.00, 48.20, 8.00, 3.86, 5.90 
417, 47.00, 47.70, 15.00, 3.86, 5.90 
418, 46.00, 48.20, 15.00, 3.86, 5.90 
419, 48.00, 47.20, 15.00, 3.86, 5.90 
420, 48.00, 48.20, 15.00, 3.86, 5.90 
421, 48.00, 47.70, 8.00, 3.86, 5.90 
422, 47.00, 47.20, 15.00, 3.86, 5.90 
423, 47.00, 47.20, 15.00, 3.86, 5.90 
424, 48.00, 48.20, 15.00, 3.86, 5.90 
425, 47.00, 47.20, 10.00, 3.86, 5.90 
426, 47.00, 47.20, 15.00, 3.86, 5.90 
427, 48.00, 47.70, 10.00, 3.86, 5.90 
428, 48.00, 47.70, 15.00, 3.86, 5.90 
429, 47.00, 47.20, 15.00, 3.86, 5.90 
430, 47.00, 48.20, 7.00, 3.86, 5.90 
431, 47.00, 47.70, 9.00, 3.86, 5.90 
432, 47.00, 48.20, 15.00, 3.86, 5.90 
433, 47.00, 48.20, 15.00, 3.86, 5.90 
434, 47.00, 47.70, 15.00, 3.86, 5.90 
435, 48.00, 47.70, 15.00, 3.86, 5.90 
436, 46.00, 48.70, 15.00, 3.86, 5.90 
437, 48.00, 46.70, 8.00, 3.86, 5.90 
438, 46.00, 47.70, 15.00, 3.86, 5.90 
439, 48.00, 47.70, 15.00, 3.86, 5.90 
440, 47.00, 48.20, 7.00, 3.86, 5.90 
441, 48.00, 48.20, 15.00, 3.86, 5.90 
442, 47.00, 48.20, 15.00, 3.86, 5.90 
443, 47.00, 47.20, 15.00, 3.86, 5.90 
444, 47.00, 48.20, 15.00, 3.86, 5.90 
445, 46.00, 47.20, 15.00, 3.86, 5.90 
446, 47.00, 47.70, 15.00, 3.86, 5.90 
447, 48.00, 48.20, 15.00, 3.86, 5.90 
448, 46.00, 48.20, 15.00, 3.86, 5.90 
449, 46.00, 48.20, 8.00, 3.86, 5.90 
450, 48.00, 48.20, 15.00, 3.86, 5.90 
451, 47.00, 46.70, 7.00, 3.86, 5.90 
452, 46.00, 46.70, 15.00, 3.86, 5.90 
453, 46.00, 48.20, 15.00, 3.86, 5.90 
454, 47.00, 48.70, 15.00, 3.86, 5.90 
455, 48.00, 48.20, 15.00, 3.86, 5.90 
456, 48.00, 47.70, 15.00, 3.86, 5.90 
457, 47.00, 47.70, 15.00, 3.86, 5.90 
458, 47.00, 48.20, 15.00, 3.86, 5.90 
459, 47.00, 47.20, 15.00, 3.86, 5.90 
460, 47.00, 47.70, 15.00, 3.86, 5.90 
461, 47.00, 48.70, 7.00, 3.86, 5.90 
462, 46.00, 48.20, 15.00, 3.86, 5.90 
463, 47.00, 48.20, 7.00, 3.86, 5.90 
464, 47.00, 47.20, 8.00, 3.86, 5.90 
465, 48.00, 48.20, 15.00, 3.86, 5.90 
466, 47.00, 47.20, 15.00, 3.86, 5.90 
467, 48.00, 47.20, 15.00, 3.86, 5.90 
468, 48.00, 47.70, 15.00, 3.86, 5.90 
469, 47.00, 47.20, 8.00, 3.86, 5.90 
470, 46.00, 47.20, 15.00, 3.86, 5.90 
471, 46.00, 47.70, 15.00, 3.86, 5.90 
472, 47.00, 47.70, 10.00, 3.86, 5.90 
473, 47.00, 47.20, 15.00, 3.86, 5.90 
474, 47.00, 48.20, 7.00, 3.86, 5.90 
475, 47.00, 47.20, 15.00, 3.86, 5.90 
476, 48.00, 47.20, 15.00, 3.86, 5.90 
477, 47.00, 48.20, 10.00, 3.86, 5.90 
478, 47.00, 47.20, 15.00, 3.86, 5.90 
479, 48.00, 47.70, 7.00, 3.86, 5.90 
480, 48.00, 48.70, 15.00, 3.86, 5.90 
481, 48.00, 47.70, 15.00, 3.86, 5.90 
482, 47.00, 47.20, 7.00, 3.86, 5.90 
483, 47.00, 47.20, 15.00, 3.86, 5.90 
484, 47.00, 47.70, 15.00, 3.86, 5.90 
485, 47.00, 47.70, 15.00, 3.86, 5.90 
486, 47.00, 48.20, 7.00, 3.86, 5.90 
487, 48.00, 48.70, 15.00, 3.86, 5.90 
488, 47.00, 48.20, 15.00, 3.86, 5.90 
489, 47.00, 48.70, 15.00, 3.86, 5.90 
490, 48.00, 47.70, 15.00, 3.86, 5.90 
491, 48.00, 48.70, 15.00, 3.86, 5.90 
492, 47.00, 47.70, 15.00, 3.86, 5.90 
493, 48.00, 48.20, 15.00, 3.86, 5.90 
494, 47.00, 48.70, 7.00, 3.86, 5.90 
495, 47.00, 47.20, 9.00, 3.86, 5.90 
496, 47.00, 46.70, 15.00, 3.86, 5.90 
497, 48.00, 48.20, 15.00, 3.86, 5.90 
